gvkey,conm,cik,tic,datadate,fyear,rcp,at,lag1_at,big1_rstr,big05_rstr
118223,BOTTOMLINE TECHNOLOGIES INC,0001073349,EPAY,6/30/2019,2019,-1.881,669.229,635.968,FALSE,FALSE
118223,BOTTOMLINE TECHNOLOGIES INC,0001073349,EPAY,6/30/2020,2020,-1.652,793.137,669.229,FALSE,FALSE
118223,BOTTOMLINE TECHNOLOGIES INC,0001073349,EPAY,6/30/2021,2021,-4.877,815.728,793.137,FALSE,TRUE
118228,VERTICALNET INC,0001043946,VERT,12/31/2001,2001,-24.368,125.631,923.284,TRUE,TRUE
118228,VERTICALNET INC,0001043946,VERT,12/31/2002,2002,-1.549,18.453,125.631,TRUE,TRUE
118228,VERTICALNET INC,0001043946,VERT,12/31/2003,2003,0.489,9.123,18.453,TRUE,TRUE
118228,VERTICALNET INC,0001043946,VERT,12/31/2005,2005,-0.441,36.044,40.345,TRUE,TRUE
118228,VERTICALNET INC,0001043946,VERT,12/31/2006,2006,-0.195,20.693,36.044,FALSE,TRUE
118264,GAMCO INVESTORS INC,0001060349,GAMI,12/31/2015,2015,-2.4,104.027,866.43,FALSE,FALSE
118267,KORN FERRY,0000056679,KFY,4/30/2002,2001,-35.224,377.574,500.329,TRUE,TRUE
118267,KORN FERRY,0000056679,KFY,4/30/2003,2002,-17.061,369.013,377.574,TRUE,TRUE
118267,KORN FERRY,0000056679,KFY,4/30/2004,2003,-8.526,394.686,369.013,TRUE,TRUE
118267,KORN FERRY,0000056679,KFY,4/30/2007,2006,0.9,761.491,635.491,FALSE,FALSE
118267,KORN FERRY,0000056679,KFY,4/30/2009,2008,-41.915,740.879,880.214,TRUE,TRUE
118267,KORN FERRY,0000056679,KFY,4/30/2010,2009,-20.673,827.098,740.879,TRUE,TRUE
118267,KORN FERRY,0000056679,KFY,4/30/2011,2010,-2.13,971.68,827.098,FALSE,FALSE
118267,KORN FERRY,0000056679,KFY,4/30/2012,2011,-0.929,1014.689,971.68,FALSE,FALSE
118267,KORN FERRY,0000056679,KFY,4/30/2013,2012,-22.857,1115.229,1014.689,TRUE,TRUE
118267,KORN FERRY,0000056679,KFY,4/30/2014,2013,-3.682,1233.666,1115.229,FALSE,FALSE
118267,KORN FERRY,0000056679,KFY,4/30/2015,2014,-9.468,1317.801,1233.666,FALSE,TRUE
118267,KORN FERRY,0000056679,KFY,4/30/2016,2015,-33.013,1898.6,1317.801,TRUE,TRUE
118267,KORN FERRY,0000056679,KFY,4/30/2017,2016,-35.209,2062.898,1898.6,TRUE,TRUE
118267,KORN FERRY,0000056679,KFY,4/30/2018,2017,-0.078,2287.914,2062.898,FALSE,FALSE
118267,KORN FERRY,0000056679,KFY,4/30/2020,2019,-58.559,2743.828,2334.852,TRUE,TRUE
118267,KORN FERRY,0000056679,KFY,4/30/2021,2020,-30.732,3056.526,2743.828,TRUE,TRUE
118267,KORN FERRY,0000056679,KFY,4/30/2023,2022,-42.573,3574.444,3464.546,TRUE,TRUE
118267,KORN FERRY,0000056679,KFY,4/30/2024,2023,-68.558,3678.869,3574.444,TRUE,TRUE
118284,UNITED PAN-EUROPE COMMNS NV,0001070778,UGCE.1,12/31/2002,2002,-543.025,5170.171,7544.011,TRUE,TRUE
118307,ONYX SOFTWARE CORP,0001014383,ONXS,12/31/2001,2001,-51.806,64.511,111.534,TRUE,TRUE
118307,ONYX SOFTWARE CORP,0001014383,ONXS,12/31/2002,2002,-8.491,54.787,64.511,TRUE,TRUE
118307,ONYX SOFTWARE CORP,0001014383,ONXS,12/31/2003,2003,-1.422,41.425,54.787,TRUE,TRUE
118307,ONYX SOFTWARE CORP,0001014383,ONXS,12/31/2004,2004,-1.438,46.267,41.425,TRUE,TRUE
118321,SERENA SOFTWARE INC,0001073967,SRNA.1,1/31/2002,2001,-2.529,231.07,203.818,TRUE,TRUE
118445,VIGNETTE CORP,0001042185,VIGN,12/31/2001,2001,-120.935,663.026,2190.954,TRUE,TRUE
118445,VIGNETTE CORP,0001042185,VIGN,12/31/2002,2002,-35.822,424.612,663.026,TRUE,TRUE
118445,VIGNETTE CORP,0001042185,VIGN,12/31/2003,2003,14.687,366.116,424.612,TRUE,TRUE
118445,VIGNETTE CORP,0001042185,VIGN,12/31/2004,2004,-18.083,405.456,366.116,TRUE,TRUE
118445,VIGNETTE CORP,0001042185,VIGN,12/31/2005,2005,2.899,417.161,405.456,FALSE,TRUE
118445,VIGNETTE CORP,0001042185,VIGN,12/31/2006,2006,-0.15,421.152,417.161,FALSE,FALSE
118445,VIGNETTE CORP,0001042185,VIGN,12/31/2007,2007,0.08,378.133,421.152,FALSE,FALSE
118445,VIGNETTE CORP,0001042185,VIGN,12/31/2008,2008,-3.72,324.443,378.133,FALSE,TRUE
118502,CEB INC,0001066104,CEB,12/31/2004,2004,-5.21,578.451,423.482,TRUE,TRUE
118502,CEB INC,0001066104,CEB,12/31/2008,2008,-14.006,446.192,544.772,TRUE,TRUE
118502,CEB INC,0001066104,CEB,12/31/2009,2009,-20.086,423.195,446.192,TRUE,TRUE
118502,CEB INC,0001066104,CEB,12/31/2014,2014,-1.83,1357.384,1383.675,FALSE,FALSE
118502,CEB INC,0001066104,CEB,12/31/2015,2015,-6.361,1338.552,1357.384,FALSE,FALSE
118502,CEB INC,0001066104,CEB,12/31/2016,2016,-25.119,1412.592,1338.552,TRUE,TRUE
118504,THINKPATH INC,0001070630,THPHF,12/31/2000,2000,-0.685,25.686,19.114,TRUE,TRUE
118504,THINKPATH INC,0001070630,THPHF,12/31/2001,2001,-0.492,17.175,25.686,TRUE,TRUE
118528,INTRAWARE INC,0001025134,ITRA,2/28/2002,2001,-2.356,26.519,80.227,TRUE,TRUE
118528,INTRAWARE INC,0001025134,ITRA,2/28/2003,2002,-1.239,10.936,26.519,TRUE,TRUE
118528,INTRAWARE INC,0001025134,ITRA,2/28/2005,2004,0.075,12.966,14.77,FALSE,TRUE
118528,INTRAWARE INC,0001025134,ITRA,2/28/2006,2005,-0.041,16.064,12.966,FALSE,FALSE
118574,EVERCEL INC,0001071119,EVRC,3/31/2019,2018,-0.233,92.853,75.211,FALSE,FALSE
118577,LIFE TECHNOLOGIES CORP,0001073431,LIFE.3,12/31/2002,2002,-13.938,2614.966,2667.212,FALSE,TRUE
118577,LIFE TECHNOLOGIES CORP,0001073431,LIFE.3,12/31/2005,2005,-0.96,3877.049,3614.335,FALSE,FALSE
118738,NEON SYSTEMS INC,0001072978,NEON.1,3/31/2002,2001,-0.908,53.6,63.378,TRUE,TRUE
118738,NEON SYSTEMS INC,0001072978,NEON.1,3/31/2003,2002,-3.046,34.314,53.6,TRUE,TRUE
118738,NEON SYSTEMS INC,0001072978,NEON.1,3/31/2004,2003,-0.237,36.857,34.314,FALSE,TRUE
118738,NEON SYSTEMS INC,0001072978,NEON.1,3/31/2005,2004,0.446,42.787,36.857,TRUE,TRUE
118793,BOYDS COLLECTION LTD,0001074530,BYDC,12/31/2004,2004,-1.9,229.56,222.954,FALSE,TRUE
118794,CANADIAN ROYALTIES INC,,CZZ.Z,12/31/2008,2008,-11.755,125.644,163.301,TRUE,TRUE
118795,QUICKSILVER RESOURCES INC,0001060990,KWKAQ,12/31/2007,2007,-8.306,2775.846,1882.912,FALSE,FALSE
118998,SPRINT CORP-CONSOLIDATED,,FOPC.CM,12/31/2001,2001,-487,45793,42601,TRUE,TRUE
118998,SPRINT CORP-CONSOLIDATED,,FOPC.CM,12/31/2002,2002,-333,45293,45793,FALSE,TRUE
118998,SPRINT CORP-CONSOLIDATED,,FOPC.CM,12/31/2003,2003,-427,42850,45293,FALSE,TRUE
119013,CGX ENERGY INC,,CGXEF,12/31/2013,2013,-1.5,55.144,46.568,TRUE,TRUE
119014,COMMUNITY CAPITAL BANCSHARES,0001074369,ALBY,12/31/2019,2019,-0.267,195.637,194.178,FALSE,FALSE
119014,COMMUNITY CAPITAL BANCSHARES,0001074369,ALBY,12/31/2020,2020,-0.038,281.841,195.637,FALSE,FALSE
119034,IVILLAGE INC,0001074767,IVIL,12/31/2001,2001,-6.296,132.387,132.459,TRUE,TRUE
119034,IVILLAGE INC,0001074767,IVIL,12/31/2003,2003,-9.126,72.528,100.586,TRUE,TRUE
119053,GENZYME CORP-CONSOLIDATED,,CZGE.CM,12/31/2002,2002,-4.227,4083.049,3935.745,FALSE,FALSE
119081,MULTEX.COM INC,,MLTX.1,12/31/2001,2001,-1.746,134.886,174.521,TRUE,TRUE
119173,AUTOWEB INC,0001023364,AUTO,12/31/2001,2001,-11.743,90.781,124.309,TRUE,TRUE
119173,AUTOWEB INC,0001023364,AUTO,12/31/2002,2002,-4.769,55.224,90.781,TRUE,TRUE
119173,AUTOWEB INC,0001023364,AUTO,12/31/2003,2003,0.027,96.326,55.224,FALSE,FALSE
119173,AUTOWEB INC,0001023364,AUTO,12/31/2008,2008,-6.9,42.002,122.156,TRUE,TRUE
119173,AUTOWEB INC,0001023364,AUTO,12/31/2013,2013,-0.2,88.193,40.767,FALSE,FALSE
119173,AUTOWEB INC,0001023364,AUTO,12/31/2018,2018,-1.4,57.416,92.913,TRUE,TRUE
119173,AUTOWEB INC,0001023364,AUTO,12/31/2019,2019,-0.933,44.904,57.416,TRUE,TRUE
119216,VARIAN INC,0001079028,VARI,9/30/2003,2003,-6.9,737.052,634.604,TRUE,TRUE
119216,VARIAN INC,0001079028,VARI,9/30/2004,2004,-4.613,830.665,737.052,FALSE,TRUE
119216,VARIAN INC,0001079028,VARI,9/30/2005,2005,-6.886,795.995,830.665,FALSE,TRUE
119216,VARIAN INC,0001079028,VARI,9/30/2006,2006,-0.22,861.594,795.995,FALSE,FALSE
119216,VARIAN INC,0001079028,VARI,9/30/2007,2007,-4.344,936.833,861.594,FALSE,TRUE
119216,VARIAN INC,0001079028,VARI,9/30/2008,2008,-5.476,903.247,936.833,FALSE,TRUE
119216,VARIAN INC,0001079028,VARI,9/30/2009,2009,-9.673,944.187,903.247,TRUE,TRUE
119217,VARIAN SEMICONDUCTOR EQUIPMT,0001079023,VSEA,9/30/2001,2001,-1.875,588.057,519.49,FALSE,FALSE
119217,VARIAN SEMICONDUCTOR EQUIPMT,0001079023,VSEA,9/30/2002,2002,-5.405,589.505,588.057,FALSE,TRUE
119217,VARIAN SEMICONDUCTOR EQUIPMT,0001079023,VSEA,9/30/2003,2003,-1.435,583.534,589.505,FALSE,FALSE
119217,VARIAN SEMICONDUCTOR EQUIPMT,0001079023,VSEA,9/30/2005,2005,-0.914,862.819,732.934,FALSE,FALSE
119217,VARIAN SEMICONDUCTOR EQUIPMT,0001079023,VSEA,9/30/2006,2006,0.015,938.366,862.819,FALSE,FALSE
119217,VARIAN SEMICONDUCTOR EQUIPMT,0001079023,VSEA,9/30/2008,2008,-1.607,700.145,799.088,FALSE,FALSE
119217,VARIAN SEMICONDUCTOR EQUIPMT,0001079023,VSEA,9/30/2009,2009,-9.159,666.239,700.145,TRUE,TRUE
119217,VARIAN SEMICONDUCTOR EQUIPMT,0001079023,VSEA,9/30/2010,2010,-0.38,942.21,666.239,FALSE,FALSE
119233,BROOKS AUTOMATION CDA INC,,BPC.1,9/30/2001,2001,-27.393,345.9,417.306,TRUE,TRUE
119233,BROOKS AUTOMATION CDA INC,,BPC.1,9/30/2003,2003,-54.106,665.491,1042.987,TRUE,TRUE
119233,BROOKS AUTOMATION CDA INC,,BPC.1,9/30/2004,2004,-6.775,848.73,665.491,TRUE,TRUE
119273,CRITICAL PATH INC,0001060801,3CPTH,12/31/2001,2001,-18.267,199.952,450.855,TRUE,TRUE
119273,CRITICAL PATH INC,0001060801,3CPTH,12/31/2002,2002,-3.168,104.006,199.952,TRUE,TRUE
119273,CRITICAL PATH INC,0001060801,3CPTH,12/31/2003,2003,-6.886,67.725,104.006,TRUE,TRUE
119273,CRITICAL PATH INC,0001060801,3CPTH,12/31/2004,2004,-3.579,69.199,67.725,TRUE,TRUE
119273,CRITICAL PATH INC,0001060801,3CPTH,12/31/2005,2005,-2.198,45.424,69.199,TRUE,TRUE
119273,CRITICAL PATH INC,0001060801,3CPTH,12/31/2006,2006,-1.278,38.003,45.424,TRUE,TRUE
119273,CRITICAL PATH INC,0001060801,3CPTH,12/31/2007,2007,-1.104,31.797,38.003,TRUE,TRUE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2002,2002,-2.726,685.623,411.189,FALSE,TRUE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2003,2003,-0.356,692.862,685.623,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2004,2004,-0.437,828.677,692.862,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2005,2005,-0.085,863.74,828.677,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2008,2008,-5,984.939,1076.26,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2009,2009,-5.812,774.069,984.939,FALSE,TRUE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2012,2012,-0.343,1134.842,1118.654,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2013,2013,-1.364,1213.018,1134.842,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2014,2014,-2.464,1224.044,1213.018,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2015,2015,-2.074,1273.347,1224.044,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2016,2016,-0.642,2212.242,1273.347,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2017,2017,-3.92,2414.018,2212.242,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2018,2018,-3.567,2614.246,2414.018,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2019,2019,-5.532,3416.32,2614.246,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2020,2020,-9.9,3903.8,3416.32,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2021,2021,-11.1,4540.3,3903.8,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2022,2022,-10,11495,4540.3,FALSE,FALSE
119275,MKS INSTRUMENTS INC,0001049502,MKSI,12/31/2023,2023,-20,9118,11495,FALSE,FALSE
119314,BOOKING HOLDINGS INC,0001075531,BKNG,12/31/2001,2001,-5.276,262.19,195.078,TRUE,TRUE
119314,BOOKING HOLDINGS INC,0001075531,BKNG,12/31/2002,2002,-3.683,211.162,262.19,TRUE,TRUE
119314,BOOKING HOLDINGS INC,0001075531,BKNG,12/31/2003,2003,0.186,337.784,211.162,FALSE,FALSE
119314,BOOKING HOLDINGS INC,0001075531,BKNG,12/31/2004,2004,0.012,542.082,337.784,FALSE,FALSE
119314,BOOKING HOLDINGS INC,0001075531,BKNG,12/31/2005,2005,-1.664,754.028,542.082,FALSE,FALSE
119314,BOOKING HOLDINGS INC,0001075531,BKNG,12/31/2006,2006,-0.135,1105.648,754.028,FALSE,FALSE
119314,BOOKING HOLDINGS INC,0001075531,BKNG,12/31/2012,2012,-3,6569.742,3970.671,FALSE,FALSE
119314,BOOKING HOLDINGS INC,0001075531,BKNG,12/31/2020,2020,-149,21874,21402,FALSE,TRUE
119314,BOOKING HOLDINGS INC,0001075531,BKNG,12/31/2021,2021,-13,23641,21874,FALSE,FALSE
119314,BOOKING HOLDINGS INC,0001075531,BKNG,12/31/2022,2022,-41,25361,23641,FALSE,FALSE
119316,TREX CO INC,0001069878,TREX,12/31/2007,2007,-1.5,328.726,352.317,FALSE,FALSE
119316,TREX CO INC,0001069878,TREX,12/31/2008,2008,-1,307.084,328.726,FALSE,FALSE
119316,TREX CO INC,0001069878,TREX,12/31/2022,2022,-4.432,933.705,920.321,FALSE,FALSE
119394,NORTHCORE TECHNOLOGIES INC,0001079171,NTLNF,12/31/2001,2001,-0.602,6.651,20.801,TRUE,TRUE
119394,NORTHCORE TECHNOLOGIES INC,0001079171,NTLNF,12/31/2011,2011,-0.235,2.909,0.314,TRUE,TRUE
119417,PEPSI BOTTLING GROUP INC,0001076405,PBG,12/31/2005,2005,-48,11524,10793,FALSE,FALSE
119417,PEPSI BOTTLING GROUP INC,0001076405,PBG,12/31/2007,2007,-53,13115,11927,FALSE,FALSE
119417,PEPSI BOTTLING GROUP INC,0001076405,PBG,12/31/2008,2008,-88,12982,13115,FALSE,TRUE
119417,PEPSI BOTTLING GROUP INC,0001076405,PBG,12/31/2009,2009,-24,13570,12982,FALSE,FALSE
119474,DELIAS INC,0001337885,DLIAQ,1/31/2002,2001,-4.975,82.234,85.043,TRUE,TRUE
119474,DELIAS INC,0001337885,DLIAQ,1/31/2003,2002,-2.392,56.964,82.234,TRUE,TRUE
119474,DELIAS INC,0001337885,DLIAQ,1/31/2006,2005,-0.144,111.41,121.482,FALSE,FALSE
119493,PLX TECHNOLOGY INC,0000850579,PLXT,12/31/2009,2009,-2.471,84.02,77.26,TRUE,TRUE
119493,PLX TECHNOLOGY INC,0000850579,PLXT,12/31/2011,2011,-1.398,96.818,121.971,TRUE,TRUE
119493,PLX TECHNOLOGY INC,0000850579,PLXT,12/31/2012,2012,-6.898,72.979,96.818,TRUE,TRUE
119493,PLX TECHNOLOGY INC,0000850579,PLXT,12/31/2013,2013,-0.279,77.16,72.979,FALSE,FALSE
119513,OPTIBASE LTD,0001077618,OBAS,12/31/2001,2001,-2.064,71.537,116.019,TRUE,TRUE
119513,OPTIBASE LTD,0001077618,OBAS,12/31/2002,2002,-0.505,59.708,71.537,FALSE,TRUE
119513,OPTIBASE LTD,0001077618,OBAS,12/31/2005,2005,-0.209,58.346,65.986,FALSE,FALSE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2001,2001,-5.941,688.357,515.93,TRUE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2002,2002,-73.57,735.751,688.357,TRUE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2003,2003,-15.939,550.257,735.751,TRUE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2004,2004,-6.487,579.273,550.257,TRUE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2006,2006,-3.268,558.718,583.614,FALSE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2007,2007,-4.003,341.897,558.718,FALSE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2008,2008,-0.893,365.761,341.897,FALSE,FALSE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2009,2009,-2.245,246.637,365.761,FALSE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2010,2010,-5.067,259.945,246.637,TRUE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2011,2011,-9.206,270.973,259.945,TRUE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2012,2012,-1.594,284.59,270.973,FALSE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2013,2013,-6.836,311.424,284.59,TRUE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2014,2014,-1.11,526.432,311.424,FALSE,FALSE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2015,2015,-11.808,428.66,526.432,TRUE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2016,2016,-13.156,374.849,428.66,TRUE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2017,2017,-8.93,483.346,374.849,TRUE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2018,2018,-8.14,770.248,483.346,TRUE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2019,2019,-5.09,756.874,770.248,FALSE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2020,2020,-22.011,979.088,756.874,TRUE,TRUE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2021,2021,-2.625,1010.093,979.088,FALSE,FALSE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2022,2022,-1.748,1068.51,1010.093,FALSE,FALSE
119574,EXTREME NETWORKS INC,0001078271,EXTR,6/30/2023,2023,-2.86,1141.707,1068.51,FALSE,FALSE
119593,ACD SYSTEMS INTL INC,,ASA.,3/31/2004,2003,-0.35,39.018,28.689,TRUE,TRUE
119696,SAGENT TECHNOLOGY INC,0001058425,SGNT.1,12/31/2000,2000,-1.1,46.087,66.704,TRUE,TRUE
119696,SAGENT TECHNOLOGY INC,0001058425,SGNT.1,12/31/2001,2001,-0.683,49.786,46.087,TRUE,TRUE
119696,SAGENT TECHNOLOGY INC,0001058425,SGNT.1,12/31/2002,2002,-4.606,31.26,49.786,TRUE,TRUE
119753,ACCREDO HEALTH INC,0001068887,ACDO,6/30/2002,2002,-3.893,924.829,289.244,TRUE,TRUE
119756,STANCORP FINANCIAL GROUP INC,0001079577,SFG,12/31/2007,2007,-3,14982.9,13638.6,FALSE,FALSE
119756,STANCORP FINANCIAL GROUP INC,0001079577,SFG,12/31/2009,2009,-18.6,16569.5,14555.2,FALSE,FALSE
119756,STANCORP FINANCIAL GROUP INC,0001079577,SFG,12/31/2013,2013,-4.2,21393.3,19791.3,FALSE,FALSE
119957,STAMFORD INDUSTRIAL GROUP,0001078203,SIDGQ,12/31/2001,2001,-15.551,88.878,211.834,TRUE,TRUE
119957,STAMFORD INDUSTRIAL GROUP,0001078203,SIDGQ,12/31/2002,2002,-0.768,65.796,88.878,FALSE,TRUE
119957,STAMFORD INDUSTRIAL GROUP,0001078203,SIDGQ,12/31/2003,2003,-2.251,12.803,65.796,TRUE,TRUE
119957,STAMFORD INDUSTRIAL GROUP,0001078203,SIDGQ,12/31/2004,2004,0.007,14.723,12.803,FALSE,FALSE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2001,2001,-53.23,411.106,523.644,TRUE,TRUE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2002,2002,-48.532,363.064,411.106,TRUE,TRUE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2003,2003,-29.443,304.032,363.064,TRUE,TRUE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2004,2004,-0.55,421.284,304.032,FALSE,FALSE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2005,2005,-22.493,410.922,421.284,TRUE,TRUE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2006,2006,-0.408,519.77,410.922,FALSE,FALSE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2009,2009,-22.64,474.847,586.957,TRUE,TRUE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2010,2010,-1.621,545.027,474.847,FALSE,FALSE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2011,2011,-16.344,515.565,545.027,TRUE,TRUE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2012,2012,-0.81,494.992,515.565,FALSE,FALSE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2013,2013,-3,553.224,494.992,FALSE,TRUE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2016,2016,-2.1,581.502,572.718,FALSE,FALSE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2017,2017,-15.666,587.204,581.502,TRUE,TRUE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2019,2019,-4.13,844.173,700.629,FALSE,TRUE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2020,2020,-52.372,787.812,844.173,TRUE,TRUE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2021,2021,-3.792,1106.798,787.812,FALSE,FALSE
120048,HEIDRICK & STRUGGLES INTL,0001066605,HSII,12/31/2023,2023,-4.886,1141.591,1175.638,FALSE,FALSE
120063,RAZORFISH INC,0001075088,RAZF,12/31/2001,2001,-94.202,15.947,204.955,TRUE,TRUE
120093,CNX RESOURCES CORPORATION,0001070412,CNX,12/31/2003,2003,-3.606,4318.978,4293.16,FALSE,FALSE
120093,CNX RESOURCES CORPORATION,0001070412,CNX,12/31/2009,2009,-14,7725.401,7370.458,FALSE,FALSE
120093,CNX RESOURCES CORPORATION,0001070412,CNX,12/31/2017,2017,-1,6931.913,9183.981,FALSE,FALSE
120134,INFORMATICA CORP,0001080099,INFA.1,12/31/2001,2001,-12.096,342.903,350.983,TRUE,TRUE
120134,INFORMATICA CORP,0001080099,INFA.1,12/31/2002,2002,-17.03,365.194,342.903,TRUE,TRUE
120134,INFORMATICA CORP,0001080099,INFA.1,12/31/2004,2004,-112.636,409.768,402.808,TRUE,TRUE
120134,INFORMATICA CORP,0001080099,INFA.1,12/31/2005,2005,-3.683,441.022,409.768,FALSE,TRUE
120134,INFORMATICA CORP,0001080099,INFA.1,12/31/2006,2006,-3.212,696.765,441.022,FALSE,TRUE
120134,INFORMATICA CORP,0001080099,INFA.1,12/31/2007,2007,-3.014,798.644,696.765,FALSE,FALSE
120134,INFORMATICA CORP,0001080099,INFA.1,12/31/2008,2008,-3.018,863.112,798.644,FALSE,FALSE
120134,INFORMATICA CORP,0001080099,INFA.1,12/31/2009,2009,-1.661,989.622,863.112,FALSE,FALSE
120134,INFORMATICA CORP,0001080099,INFA.1,12/31/2010,2010,-1.133,1189.641,989.622,FALSE,FALSE
120134,INFORMATICA CORP,0001080099,INFA.1,12/31/2011,2011,1.094,1380.748,1189.641,FALSE,FALSE
120134,INFORMATICA CORP,0001080099,INFA.1,12/31/2012,2012,-0.71,1512.217,1380.748,FALSE,FALSE
120156,MARIMBA INC,0001078295,MRBA,12/31/2001,2001,-0.789,73.851,87.408,FALSE,TRUE
120156,MARIMBA INC,0001078295,MRBA,12/31/2002,2002,-0.2,62.369,73.851,FALSE,FALSE
120296,LATITUDE COMMUNICATIONS INC,0001078425,LATD,12/31/2001,2001,-0.87,54.892,63.158,TRUE,TRUE
120296,LATITUDE COMMUNICATIONS INC,0001078425,LATD,12/31/2002,2002,-5.4,40.282,54.892,TRUE,TRUE
120297,LIFEPOINT HEALTH INC,0001301611,LPNT,12/31/2016,2016,-6.2,6319,5996.8,FALSE,FALSE
120300,PORTAL SOFTWARE INC,0001080306,PRSF.,1/31/2002,2001,-71.02,213.206,630.054,TRUE,TRUE
120300,PORTAL SOFTWARE INC,0001080306,PRSF.,1/31/2003,2002,-36.546,123.734,213.206,TRUE,TRUE
120300,PORTAL SOFTWARE INC,0001080306,PRSF.,1/31/2005,2004,-8.141,112.123,158.155,TRUE,TRUE
120301,URBAN ONE INC,0001041657,UONEK,12/31/2009,2009,-0.244,1035.542,1125.477,FALSE,FALSE
120314,JUPITER MEDIA METRIX INC,0001039446,3JMXIE,12/31/2001,2001,-51.259,125.846,646.976,TRUE,TRUE
120334,SIERRA WIRELESS INC,0001111863,SWIR,12/31/2002,2002,-31.875,71.089,110.974,TRUE,TRUE
120334,SIERRA WIRELESS INC,0001111863,SWIR,12/31/2003,2003,-1.22,175.868,71.089,TRUE,TRUE
120334,SIERRA WIRELESS INC,0001111863,SWIR,12/31/2004,2004,-0.289,215.594,175.868,FALSE,FALSE
120334,SIERRA WIRELESS INC,0001111863,SWIR,12/31/2005,2005,-17.985,173.98,215.594,TRUE,TRUE
120334,SIERRA WIRELESS INC,0001111863,SWIR,12/31/2009,2009,-20.938,484.519,462.386,TRUE,TRUE
